      2634,         1
      2635,         0
      2636,         0
      2638,         1
      2647,         0
      2649,         1
      2652,         0
      2654,         0
      2658,         1
      2660,         1
      2667,         1
      2672,         1
      2673,         0
      2678,         0
      2681,         0
      2685,         0
      2691,         1
      2695,         0
      2702,         1
      2704,         0
      2706,         0
      2708,         0
      2709,         0
      2714,         1
      2716,         0
      2717,         0
      2719,         1
      2720,         0
      2721,         1
      2725,         0
      2726,         1
      2727,         1
      2729,         0
      2730,         1
      2733,         0
      2738,         1
      2747,         0
      2749,         0
      2753,         0
      2755,         0
      2756,         0
      2757,         0
      2758,         0
      2761,         1
      2763,         0
      2764,         1
      2775,         0
      2778,         0
      2780,         0
      2783,         0
      2787,         0
      2789,         0
      2791,         1
      2800,         0
      2801,         0
      2805,         0
      2811,         0
      2815,         1
      2820,         0
      2824,         1
      2825,         0
      2834,         1
      2841,         0
      2842,         0
      2843,         0
      2852,         0
      2855,         0
      2861,         0
      2863,         0
      2864,         1
      2869,         0
      2877,         0
      2881,         1
      2883,         0
      2887,         0
      2890,         0
      2891,         0
      2901,         1
      2905,         0
      2908,         0
      2911,         0
      2912,         1
      2918,         1
      2919,         0
      2921,         0
      2926,         1
      2928,         0
      2929,         0
      2933,         1
      2937,         0
      2938,         0
      2940,         0
      2942,         0
      2944,         1
      2947,         0
      2948,         0
      2955,         0
      2959,         0
      2969,         1
      2971,         1
      2972,         0
      2977,         1
      2978,         0
      2984,         0
      2991,         0
      2995,         1
      2998,         1
      2999,         0
      3003,         1
      3005,         0
      3012,         1
      3014,         0
      3016,         1
      3017,         0
      3018,         1
      3020,         1
      3024,         0
      3026,         0
      3027,         0
      3033,         0
      3035,         0
      3036,         0
      3038,         0
      3043,         0
      3044,         0
      3045,         0
      3046,         1
      3051,         1
      3054,         0
      3056,         1
      3059,         0
      3061,         1
      3062,         0
      3064,         1
      3066,         0
      3068,         1
      3070,         1
      3075,         0
      3076,         0
      3077,         0
      3086,         1
      3088,         1
      3091,         1
      3092,         0
      3093,         0
      3095,         0
      3096,         0
      3097,         0
      3105,         0
      3106,         0
      3107,         0
      3113,         0
      3115,         1
      3122,         0
      3125,         0
      3127,         0
      3130,         0
      3150,         1
      3151,         0
      3154,         0
      3156,         1
      3160,         0
      3162,         0
      3164,         0
      3166,         0
      3168,         0
      3175,         0
      3177,         1
      3178,         0
      3179,         0
      3180,         0
      3182,         0
      3195,         1
      3204,         1
      3215,         0
      3219,         0
      3221,         0
      3227,         0
      3231,         0
      3232,         0
      3234,         1
      3237,         0
      3243,         0
      3244,         0
      3245,         0
      3248,         0
      3253,         0
      3255,         1
      3257,         0
      3258,         0
      3262,         0
      3263,         0
      3265,         0
      3268,         0
      3272,         0
      3281,         0
      3285,         0
      3286,         0
      3288,         0
      3289,         0
      3294,         0
      3296,         0
      3299,         0
      3300,         1
      3303,         0
      3309,         0
      3311,         0
      3316,         0
      3318,         0
      3319,         0
      3325,         0
      3335,         1
      3339,         0
      3341,         1
      3346,         1
      3347,         0
      3349,         0
      3350,         1
      3356,         1
      3357,         1
      3359,         1
      3360,         0
      3367,         0
      3370,         1
      3375,         0
      3377,         0
      3378,         0
      3381,         0
      3383,         0
      3384,         0
      3385,         1
      3388,         0
      3389,         0
      3392,         1
      3393,         0
      3399,         0
      3401,         1
      3409,         0
      3411,         0
      3415,         0
      3419,         0
      3420,         0
      3425,         0
      3438,         0
      3439,         1
      3440,         1
      3442,         0
      3444,         0
      3446,         0
      3453,         0
      3458,         0
      3463,         1
      3464,         0
      3465,         0
      3470,         1
      3472,         0
      3474,         0
      3476,         0
      3481,         1
      3494,         1
      3495,         0
      3500,         1
      3501,         0
      3507,         1
      3510,         0
      3512,         0
      3513,         0
      3527,         0
      3529,         0
      3534,         0
      3537,         0
      3538,         0
      3541,         0
      3543,         0
      3544,         0
      3548,         1
      3553,         0
      3554,         1
      3555,         1
      3559,         0
      3574,         1
      3575,         0
      3577,         0
      3580,         1
      3583,         0
      3586,         0
      3587,         0
      3588,         0
      3590,         0
      3591,         0
      3593,         0
      3597,         0
      3600,         1
      3601,         1
      3602,         0
      3603,         0
      3605,         0
      3606,         1
      3608,         0
      3612,         1
      3620,         0
      3621,         1
      3622,         0
      3627,         0
      3632,         0
      3637,         1
      3638,         0
      3639,         0
      3640,         1
      3641,         0
      3642,         1
      3643,         0
      3650,         1
      3654,         0
      3658,         1
      3663,         0
      3664,         0
      3667,         0
      3670,         0
      3671,         1
      3673,         0
      3683,         0
      3687,         1
      3688,         1
      3691,         0
      3692,         0
      3699,         0
      3702,         0
      3703,         0
      3715,         1
      3717,         1
      3718,         0
      3720,         0
      3727,         0
      3730,         0
      3731,         1
      3734,         0
      3737,         0
      3738,         0
      3739,         0
      3743,         0
      3746,         0
      3747,         1
      3749,         0
      3753,         0
      3755,         0
      3759,         1
      3761,         0
      3763,         0
      3767,         1
      3769,         0
      3773,         0
      3780,         0
      3782,         0
      3784,         1
      3791,         1
      3792,         1
      3794,         0
      3795,         0
      3796,         1
      3802,         0
      3806,         0
      3810,         1
      3814,         0
      3818,         0
      3820,         0
      3821,         0
      3822,         0
      3826,         0
      3828,         0
      3829,         0
      3831,         0
      3833,         0
      3837,         0
      3840,         0
      3841,         1
      3843,         0
      3849,         0
      3862,         0
      3864,         0
      3869,         0
      3873,         1
      3876,         0
      3877,         0
      3879,         0
      3880,         0
      3881,         0
      3888,         1
      3896,         0
      3899,         0
      3901,         1
      3903,         0
      3904,         1
      3907,         0
      3908,         1
      3910,         0
      3911,         0
      3913,         0
      3917,         1
      3919,         0
      3923,         0
      3927,         1
      3932,         0
      3933,         1
      3934,         0
      3935,         1
      3936,         0
      3937,         0
      3938,         0
      3940,         0
      3941,         1
      3946,         0
      3948,         0
      3950,         1
      3952,         1
      3954,         0
      3955,         0
      3959,         0
      3962,         0
      3964,         1
      3965,         0
      3966,         0
      3967,         0
      3972,         0
      3973,         0
      3977,         0
      3978,         0
      3982,         1
      3985,         0
      3990,         1
      3991,         1
      3992,         1
      3997,         0
      4005,         0
      4006,         0
      4012,         0
      4014,         0
      4018,         1
      4020,         1
      4023,         0
      4024,         0
      4025,         0
      4027,         0
      4036,         1
      4039,         0
      4048,         1
      4050,         0
      4058,         1
      4065,         0
      4070,         0
      4071,         0
      4074,         1
      4078,         0
      4079,         1
      4080,         0
      4086,         1
      4090,         1
      4096,         0
      4106,         0
      4107,         1
      4108,         0
      4110,         1
      4114,         0
      4121,         0
      4122,         0
      4123,         1
      4124,         0
      4127,         1
      4128,         0
      4134,         0
      4135,         0
      4138,         0
      4141,         0
      4145,         0
      4148,         0
      4150,         0
      4151,         0
      4152,         0
      4153,         0
      4155,         0
      4156,         0
      4158,         0
      4159,         0
      4172,         0
      4174,         0
      4177,         0
      4182,         0
      4183,         0
      4185,         0
      4187,         0
      4188,         0
      4190,         0
      4192,         0
      4194,         1
      4198,         0
      4200,         0
      4203,         0
      4204,         0
      4209,         0
      4215,         0
      4220,         0
      4223,         0
      4234,         0
      4242,         1
      4244,         0
      4248,         0
      4250,         0
      4255,         0
      4257,         0
      4262,         0
      4263,         1
      4264,         0
      4266,         1
      4272,         0
      4276,         1
      4278,         0
      4280,         0
      4281,         0
      4282,         0
      4288,         0
      4289,         0
      4292,         0
      4293,         0
      4306,         1
      4310,         1
      4311,         0
      4322,         1
      4330,         0
      4334,         0
      4335,         0
      4337,         0
      4338,         0
      4339,         0
      4349,         0
      4350,         0
      4351,         0
      4354,         0
      4355,         0
      4361,         0
      4362,         0
      4365,         0
      4375,         1
      4379,         0
      4380,         0
      4388,         1
      4390,         0
      4392,         0
      4393,         0
      4394,         0
      4395,         0
      4400,         0
      4409,         0
      4413,         0
      4417,         0
      4419,         1
      4421,         1
      4435,         1
      4440,         1
      4446,         0
      4449,         0
      4451,         1
      4452,         1
      4453,         0
      4455,         0
      4456,         0
      4459,         0
      4460,         0
      4468,         0
      4469,         0
      4473,         0
      4474,         1
      4475,         0
      4481,         0
      4488,         0
      4495,         0
      4496,         0
      4497,         0
      4498,         1
      4502,         0
      4503,         0
      4509,         0
      4511,         1
      4514,         0
      4515,         0
      4522,         0
      4524,         0
      4526,         0
      4528,         0
      4531,         1
      4541,         0
      4543,         0
      4550,         0
      4557,         0
      4558,         1
      4560,         0
      4561,         0
      4566,         0
      4567,         1
      4571,         0
      4573,         1
      4574,         1
      4577,         1
      4581,         0
      4584,         1
      4585,         0
      4586,         1
      4588,         0
      4590,         0
      4598,         0
      4600,         0
      4602,         0
      4615,         0
      4617,         0
      4618,         0
      4623,         0
      4625,         0
      4627,         1
      4628,         1
      4630,         0
      4633,         0
      4635,         0
      4636,         0
      4637,         0
      4641,         0
      4642,         1
      4647,         0
      4649,         0
      4653,         0
      4654,         0
      4655,         1
      4657,         0
      4661,         1
      4662,         0
      4663,         1
      4665,         0
      4674,         1
      4676,         0
      4684,         0
      4686,         1
      4688,         0
      4692,         0
      4694,         0
      4697,         0
      4701,         0
      4704,         1
      4707,         0
      4714,         0
      4717,         0
      4725,         0
      4732,         0
      4741,         0
      4744,         0
      4755,         0
      4757,         0
      4760,         1
      4763,         0
      4766,         0
      4769,         0
      4775,         1
      4777,         0
      4778,         0
      4783,         0
      4788,         0
      4794,         0
      4799,         0
      4801,         1
      4803,         0
      4804,         0
      4808,         0
      4810,         0
      4814,         0
      4820,         0
      4822,         0
      4824,         0
      4825,         1
      4826,         0
      4827,         0
      4838,         0
      4842,         0
      4844,         0
      4845,         0
      4850,         1
      4851,         0
      4853,         0
      4862,         0
      4863,         1
      4869,         1
      4875,         0
      4889,         1
      4892,         0
      4900,         0
      4904,         0
      4905,         0
      4906,         0
      4914,         1
      4918,         0
      4922,         0
      4924,         0
      4931,         1
      4932,         1
      4934,         0
      4938,         0
      4942,         0
      4944,         0
      4945,         0
      4947,         1
      4949,         1
      4955,         0
      4957,         0
      4969,         0
      4974,         0
      4982,         0
      4983,         0
      4986,         0
      4987,         1
      4991,         0
      4996,         0
      4998,         0
      5000,         0
      5004,         0
      5006,         1
      5008,         0
      5009,         0
      5014,         1
      5016,         0
      5019,         0
      5020,         0
      5022,         0
      5023,         0
      5024,         0
      5025,         1
      5030,         1
      5032,         0
      5033,         0
      5034,         0
      5038,         0
      5048,         0
      5050,         1
      5052,         0
      5053,         0
      5057,         0
      5073,         0
      5074,         1
      5078,         0
      5082,         0
      5083,         0
      5086,         0
      5087,         1
      5091,         0
      5097,         1
      5099,         0
      5101,         0
      5102,         0
      5104,         0
      5105,         0
      5107,         0
      5110,         1
      5112,         0
      5115,         0
      5117,         1
      5120,         0
      5123,         1
      5124,         0
      5127,         0
      5131,         0
      5133,         1
      5134,         0
      5136,         1
      5141,         0
      5146,         0
      5147,         0
      5151,         0
      5155,         1
      5162,         0
      5166,         1
      5167,         0
      5170,         0
      5173,         0
      5175,         0
      5176,         1
      5179,         0
      5182,         0
      5185,         1
      5189,         0
      5190,         0
      5193,         0
      5195,         1
      5201,         1
      5203,         1
      5208,         1
      5214,         0
      5215,         1
      5218,         0
      5219,         0
      5233,         0
      5237,         1
      5239,         0
      5240,         0
      5242,         0
      5243,         0
      5246,         1
      5247,         1
      5259,         0
      5267,         0
      5271,         1
      5272,         1
      5276,         0
      5278,         0
      5279,         0
      5283,         0
      5286,         1
      5287,         0
      5294,         1
      5296,         0
      5297,         0
      5300,         0
      5305,         0
      5308,         0
      5310,         0
      5313,         0
      5314,         0
      5320,         0
      5322,         0
      5324,         0
      5326,         0
      5330,         0
      5332,         0
      5342,         0
      5344,         1
      5345,         0
      5349,         0
      5353,         1
      5357,         0
      5359,         0
      5360,         1
      5367,         0
      5379,         0
      5381,         1
      5385,         1
      5389,         0
      5398,         0
      5401,         0
      5403,         0
      5410,         0
      5415,         0
      5416,         0
      5417,         0
      5419,         0
      5422,         0
      5425,         0
      5430,         1
      5431,         0
      5432,         0
      5434,         1
      5436,         0
      5441,         0
      5445,         0
      5448,         0
      5451,         0
      5452,         1
      5458,         1
      5459,         0
      5465,         1
      5467,         1
      5470,         0
      5471,         1
      5476,         0
      5479,         0
      5485,         0
      5488,         1
      5490,         0
      5493,         0
      5497,         0
      5498,         1
      5503,         0
      5504,         0
      5505,         1
      5506,         0
      5508,         1
      5509,         0
      5511,         0
      5513,         0
      5522,         1
      5528,         0
      5529,         0
      5539,         0
      5541,         0
      5543,         0
      5547,         0
      5550,         0
      5551,         0
      5564,         0
      5568,         0
      5572,         0
      5573,         0
      5577,         0
      5578,         0
      5580,         1
      5581,         1
      5583,         0
      5592,         1
      5594,         0
      5597,         0
      5598,         0
      5603,         1
      5606,         0
      5607,         0
      5609,         1
      5615,         0
      5620,         1
      5627,         0
      5629,         0
      5631,         1
      5633,         0
      5636,         0
      5638,         0
      5639,         0
      5640,         0
      5641,         0
      5643,         1
      5644,         0
      5645,         0
      5647,         0
      5655,         0
      5657,         0
      5661,         0
      5664,         0
      5669,         0
      5672,         0
      5674,         1
      5678,         0
      5680,         0
      5682,         0
      5683,         0
      5685,         0
      5687,         0
      5695,         0
      5698,         0
      5707,         0
      5708,         1
      5715,         0
      5725,         0
      5726,         0
      5731,         0
      5738,         1
      5742,         0
      5743,         0
      5745,         1
      5748,         1
      5749,         0
      5750,         0
      5751,         1
      5756,         1
      5758,         1
      5764,         0
      5770,         0
      5777,         1
      5779,         0
      5781,         0
      5787,         0
      5793,         1
      5795,         0
      5799,         1
      5800,         0
      5804,         0
      5807,         0
      5809,         0
      5814,         0
      5820,         0
      5822,         0
      5824,         0
      5827,         0
      5829,         0
      5831,         0
      5832,         0
      5836,         0
      5841,         0
      5844,         0
      5845,         0
      5846,         0
      5849,         0
      5854,         0
      5857,         0
      5859,         0
      5860,         0
      5863,         1
      5864,         1
      5865,         0
      5875,         0
      5878,         0
      5880,         0
      5883,         1
      5884,         0
      5885,         0
      5887,         0
      5892,         1
      5893,         0
      5895,         1
      5900,         0
      5904,         0
      5908,         1
      5909,         0
      5911,         1
      5913,         1
      5915,         0
      5917,         1
      5926,         0
      5927,         1
      5936,         0
      5937,         0
      5939,         0
      5941,         0
      5943,         1
      5944,         0
      5945,         1
      5946,         0
      5948,         0
      5950,         0
      5953,         0
      5960,         0
      5964,         1
      5965,         1
      5971,         0
      5977,         0
      5993,         0
      5995,         0
      5997,         0
      6005,         1
      6007,         0
      6009,         0
      6012,         0
      6015,         1
      6018,         0
      6020,         0
      6022,         1
      6031,         0
      6034,         1
      6037,         0
      6038,         0
      6039,         0
      6045,         0
      6049,         0
      6055,         0
      6056,         0
      6060,         0
      6061,         1
      6063,         0
      6065,         0
      6084,         0
      6086,         0
      6093,         1
      6098,         0
      6100,         1
      6104,         1
      6105,         0
      6106,         1
      6113,         0
      6114,         0
      6116,         0
      6118,         0
      6119,         0
      6122,         0
      6123,         0
      6128,         1
      6129,         1
      6137,         0
      6138,         1
      6147,         0
      6151,         0
      6152,         0
      6155,         0
      6157,         1
      6162,         0
      6164,         0
      6171,         0
      6173,         0
      6177,         0
      6182,         1
      6185,         0
      6195,         0
      6196,         0
      6198,         0
      6202,         0
      6203,         0
      6210,         1
      6219,         0
      6220,         0
      6224,         1
      6228,         0
      6229,         0
      6237,         0
      6239,         0
      6241,         0
      6248,         0
      6250,         1
      6257,         0
      6258,         0
      6261,         0
      6268,         0
      6269,         0
      6275,         1
      6277,         0
      6278,         0
      6282,         0
      6293,         0
      6297,         0
      6299,         1
      6303,         1
      6309,         1
      6311,         0
      6314,         1
      6316,         0
      6323,         0
      6326,         1
      6332,         1
      6337,         0
      6342,         0
      6344,         1
      6351,         0
      6356,         0
      6357,         1
      6362,         0
      6364,         1
      6377,         1
      6383,         0
      6384,         0
      6387,         1
      6388,         1
      6389,         0
      6394,         0
      6408,         0
      6412,         0
      6417,         0
      6418,         0
      6419,         0
      6420,         1
      6423,         0
      6424,         0
      6425,         0
      6429,         0
      6430,         0
      6443,         0
      6455,         1
      6458,         1
      6459,         0
      6460,         0
      6463,         0
      6466,         0
      6469,         0
      6479,         0
      6480,         0
      6481,         1
      6483,         1
      6486,         1
      6491,         1
      6494,         0
      6501,         0
      6502,         1
      6509,         0
      6512,         0
      6513,         1
      6517,         1
      6521,         0
      6522,         1
      6525,         0
      6526,         0
      6529,         1
      6534,         0
      6536,         1
      6544,         0
      6547,         0
      6550,         0
      6552,         0
      6554,         0
      6556,         0
      6558,         1
      6568,         0
      6571,         0
      6575,         1
      6577,         0
      6585,         0
      6589,         0
      6595,         1
      6597,         1
      6601,         0
      6611,         0
      6613,         0
      6629,         0
      6630,         0
      6631,         1
      6634,         0
      6635,         0
      6636,         1
      6638,         0
      6641,         1
      6646,         0
      6649,         1
      6657,         0
      6659,         0
      6662,         0
      6664,         0
      6667,         0
      6668,         1
      6671,         0
      6672,         0
      6673,         1
      6675,         0
      6676,         0
      6687,         0
      6689,         0
      6692,         0
      6693,         1
      6694,         0
      6696,         1
      6699,         0
      6703,         1
      6707,         0
      6708,         0
      6709,         0
      6714,         0
      6718,         1
      6722,         0
      6725,         0
      6726,         1
      6732,         0
      6736,         0
      6737,         0
      6738,         0
      6740,         1
      6744,         1
      6745,         0
      6748,         0
      6749,         0
      6752,         0
      6759,         1
      6762,         0
      6763,         0
      6764,         0
      6767,         0
      6768,         1
      6771,         1
      6774,         0
      6778,         0
      6782,         0
      6784,         0
      6785,         0
      6789,         0
      6791,         0
      6796,         0
      6800,         0
      6804,         1
      6805,         0
      6809,         0
      6811,         0
      6812,         0
      6814,         0
      6837,         0
      6839,         0
      6846,         1
